3.0,3.2720892560825763,0.7267735058924989
1.0,-6.937777129559553,-6.449828321987704
3.0,6.056028945192124,0.4871948168761794
1.0,-2.347665425828993,-3.819760129530462
2.0,-1.1487695838667595,12.649768387528972
3.0,6.187982616479188,-0.9370223022330103
1.0,-3.4843042322094364,-6.781928761025157
1.0,-3.998863405074518,-7.474898459904599
1.0,-8.962628603332066,-10.110675051267673
3.0,7.016019562414916,-2.6804497724756
1.0,-7.453225790883726,-8.11960525684426
2.0,-0.21441570536386867,4.8083109470782
1.0,-3.2423593040026306,-4.968731706856969
2.0,0.004605148700187356,11.262412583317564
3.0,7.762918778295941,-2.33327171405196
1.0,-4.306130473138875,-5.166583044360273
2.0,1.155882006262143,4.722659336592599
1.0,-4.386770675265732,-6.111131569550212
1.0,-5.318538469104859,-6.608667543755014
2.0,-0.5082177103414194,11.339320639342803
1.0,-3.7769542985083215,-5.134993700241067
2.0,-1.83229803070313,11.973715272151226
2.0,-1.3698418418922247,11.979182121325753
1.0,-4.135720914446481,-3.5482384180032893
2.0,0.05659368708221957,8.901948051834147
2.0,-0.630337966972867,9.73517988503791
1.0,-4.814069989431686,-8.253781057032523
1.0,-3.145272526376952,-4.666991483485303
1.0,-9.236453992877653,-7.441778039642979
1.0,-3.536440319409733,-1.5264004643085745
3.0,7.620523717437857,1.6317669027265613
1.0,-1.7790910468085825,-1.909216497621851
2.0,-2.4008321553515657,11.217848462701703
1.0,-5.119476326994472,-6.333081849524152
2.0,-0.804542016533623,10.383590449565453
2.0,1.764971707301553,9.045171094099642
1.0,-5.9689329497847545,-8.178908385627972
2.0,-0.21763424908044815,5.678389278125965
1.0,-2.9172710898652268,-2.407518948412147
3.0,8.467868481905494,-1.4382365195793456
1.0,-1.1307249439326674,-2.3378519515064125
2.0,1.2156428765177745,6.544788743142311
2.0,2.3337444354660213,12.250229926174345
3.0,3.7601570665490276,-1.181457958415553
1.0,-3.506084610750933,-5.224172257320886
1.0,-1.9191168880837184,-1.5657004970950936
2.0,0.03983125564936285,15.495358884206887
2.0,-1.3788929050922596,9.885746646708943
2.0,0.4580335935952161,13.23558697521164
1.0,-6.956983942478,-8.545835957257884
1.0,-4.411788990925816,-6.373363671189864
2.0,-0.2619452000643926,10.99898036046253
2.0,-0.12598408926803284,13.418426350370765
2.0,-0.2785695798572661,10.55701645192905
1.0,-2.825102505285643,-6.747929789909777
2.0,-2.1134786844896842,8.762341202904416
2.0,-3.566203473939555,8.565429670732808
1.0,-6.500448367327756,-5.094960619387946
